Sr no,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
875,TRUE,white,approve,1,150,74,1,2,FALSE,4708,188,23,1,5,FALSE,2,male
876,FALSE,black,approve,1,187,89,1,1,FALSE,5823,187.45,3,2,1,FALSE,2,male
877,FALSE,white,approve,1,123,43,1,0,FALSE,3561,140,24,2,1,FALSE,2,male
878,TRUE,white,approve,1,95,42,1,3,FALSE,3417,132,3,1,1,FALSE,1,male
879,TRUE,black,reject,1,143,80,4,0,FALSE,7895,190,83,1,1,FALSE,3,male
880,TRUE,white,approve,1,160,73,1,3,FALSE,4333,211,2,2,4,FALSE,2,male
881,FALSE,white,reject,1,135,41,1,0,FALSE,3418,152,36,2,1,FALSE,2,female
882,FALSE,white,approve,1,90,55,1,1,FALSE,2876,140,50,1,1,FALSE,1,female
883,FALSE,white,approve,1,250,115,3,0,TRUE,9545,350,263,2,1,FALSE,3,male
884,FALSE,white,approve,1,209,108,1,0,FALSE,4150,244,53,2,1,FALSE,2,male
885,TRUE,white,approve,1,89,43,1,0,FALSE,2318,99,14.9,2,1,FALSE,2,male
886,FALSE,white,approve,1,30,37,1,0,FALSE,3237,88,52,2,6,FALSE,1,female
887,TRUE,white,approve,1,109,63,1,3,FALSE,5250,155,7,3,3,FALSE,2,male
888,TRUE,hispan,approve,1,200,85,1,2,FALSE,4083,280,90.73,1,1,FALSE,2,male
889,TRUE,white,approve,1,136,134,1,0,FALSE,11146,436,463,2,1,FALSE,2,male
890,FALSE,white,approve,1,126,56,1,0,FALSE,2833,158,41,2,2,FALSE,2,male
891,TRUE,white,approve,1,185,295,1,0,TRUE,14908,370,1211,1,1,FALSE,1,male
892,TRUE,white,approve,1,150,58,1,0,FALSE,2620,195,93,2,1,FALSE,2,male
893,TRUE,hispan,approve,1,108,53,1,1,FALSE,4407,135,26,2,1,FALSE,2,male
894,TRUE,white,approve,1,90,45,1,2,FALSE,3900,239,35.6,4,1,FALSE,2,male
895,TRUE,white,approve,1,90,33,1,1,FALSE,2686,100,14.36,2,1,FALSE,2,male
896,TRUE,white,approve,1,215,204,1,3,TRUE,16976,277.337,24.25,2,2,FALSE,2,male
897,TRUE,white,approve,1,90,37,1,0,FALSE,3124,119.9,78.33,2,1,FALSE,1,female
898,TRUE,white,approve,1,115,55,1,1,FALSE,2750,127.8,20.17,2,1,FALSE,2,male
899,TRUE,white,approve,1,186,71,1,0,FALSE,3000,233,14,2,2,FALSE,2,male
900,TRUE,white,approve,1,59,32,1,0,FALSE,2763,99,81,2,4,FALSE,1,female
901,TRUE,hispan,approve,1,207,87,1,0,FALSE,3993,230,40.09,2,3,FALSE,2,male
902,TRUE,white,approve,1,80,45,1,0,FALSE,3103,100,5,2,1,FALSE,2,male
903,TRUE,white,approve,1,330,213,1,0,TRUE,5517,180,63.4,2,1,FALSE,2,male
904,FALSE,black,reject,1,84,36,1,0,FALSE,2964,88,20,2,5,FALSE,2,male
905,TRUE,white,approve,1,436,175,1,0,FALSE,14583,545,113,1,1,FALSE,2,male
906,TRUE,white,approve,1,124,49,1,0,FALSE,4100,124.6,6.7,2,2,FALSE,1,female
907,FALSE,white,approve,1,116,67,1,0,FALSE,5583,145,88,2,2,FALSE,1,male
908,FALSE,white,reject,1,158,72,1,1,TRUE,4053,175,22,2,6,TRUE,2,male
909,FALSE,white,approve,1,65,33,1,0,FALSE,2708,87,26,2,1,FALSE,1,female
910,FALSE,white,approve,1,68,26,1,0,FALSE,2167,80,27,2,1,FALSE,2,female
911,TRUE,white,approve,1,170,86,1,0,FALSE,4699,180,19,2,1,FALSE,2,male
912,TRUE,white,approve,1,112,57,1,0,FALSE,3927,150,34,2,2,FALSE,2,male
913,TRUE,hispan,approve,1,78,40,1,2,FALSE,2301,70,0.386,1,1,FALSE,2,male
914,TRUE,white,approve,1,150,60,1,3,FALSE,5000,208,16,1,5,FALSE,2,male
915,FALSE,hispan,approve,1,54,42,1,0,FALSE,1811,62,10,2,5,FALSE,1,female
916,FALSE,white,approve,1,100,58,1,0,FALSE,4802,180,106,1,6,FALSE,1,female
917,TRUE,white,approve,1,274,105,1,0,FALSE,4167,342.5,93.4,2,1,FALSE,2,male
918,FALSE,white,approve,1,103,57,1,0,FALSE,4800,129,41,2,1,FALSE,2,male
919,FALSE,white,approve,1,80,67,1,1,FALSE,3180,160,23.77,1,1,FALSE,2,male
920,TRUE,white,reject,2,85,261,1,0,FALSE,20667,109,108,2,1,FALSE,1,male
921,FALSE,hispan,reject,1,170,27,3,0,FALSE,2268,178.55,22,2,4,FALSE,3,male
922,FALSE,white,approve,1,89,75,1,0,FALSE,3158,111,21.91,2,2,FALSE,2,male
923,FALSE,white,reject,1,99,51,2,0,TRUE,2600,110,28,2,1,FALSE,3,female
924,TRUE,white,approve,1,120,56,1,0,FALSE,3704,150,37,2,2,FALSE,2,male
925,TRUE,white,approve,1,182,53,1,0,FALSE,4432,227,683,1,6,FALSE,1,female
926,FALSE,white,approve,1,140,96,1,0,FALSE,8155,200,729,2,1,FALSE,1,female
927,TRUE,white,approve,1,260,106,1,2,FALSE,8698,325,288,1,2,FALSE,2,male
928,TRUE,white,approve,1,143,72,1,0,FALSE,4970,246,36,2,1,FALSE,2,male
929,FALSE,white,approve,1,115,50,1,0,FALSE,4124,127,2,2,4,FALSE,1,female
930,TRUE,white,approve,1,175,59,1,1,FALSE,4291,265.5,13.58,2,6,FALSE,2,male
931,FALSE,black,reject,1,120,38,1,2,FALSE,1141,133,12.96,2,6,TRUE,1,male
932,TRUE,hispan,approve,1,62,25,1,3,FALSE,2052,93,37.7,2,2,FALSE,2,female
933,FALSE,white,approve,1,187,114,1,0,FALSE,9508,225,9,2,1,FALSE,2,male
934,TRUE,white,approve,1,139,66,1,0,FALSE,3075,154,22,2,1,FALSE,2,male
935,FALSE,white,approve,1,144,71,1,0,FALSE,5896,222,98,1,5,FALSE,2,female
936,TRUE,black,reject,1,127,49,1,2,FALSE,4400,141,17,2,3,FALSE,2,male
937,TRUE,hispan,approve,1,153,79,1,0,FALSE,3922,228,227.8,2,1,FALSE,1,male
938,TRUE,white,approve,1,134,57,1,2,FALSE,3153,168,67,1,2,FALSE,2,male
939,TRUE,white,approve,1,980,250,2,0,FALSE,16666,760,256,1,1,FALSE,2,male
940,FALSE,hispan,approve,1,57,46,1,3,FALSE,2167,63,10,2,6,FALSE,2,male
941,TRUE,white,approve,1,135,66,1,0,FALSE,3042,146,13,2,5,FALSE,1,male
942,FALSE,white,approve,1,153,19,1,0,FALSE,1679,170,19,2,2,FALSE,2,male
943,FALSE,black,approve,1,143,65,1,0,FALSE,5417,180,39,2,5,FALSE,1,female
944,TRUE,white,approve,1,116,29,1,1,FALSE,2371,146,42,2,1,FALSE,2,male
945,TRUE,white,approve,1,172,69,1,0,FALSE,2383,216,61.7,2,2,FALSE,2,male
946,TRUE,black,approve,1,114,89,1,0,FALSE,4238,113.6,33,1,1,FALSE,2,male
947,TRUE,white,approve,1,110,68,1,3,FALSE,4416,235,2.56,1,6,FALSE,2,male
948,TRUE,black,reject,1,94,56,1,3,FALSE,1750,118,6,1,6,TRUE,2,female
949,FALSE,white,approve,1,75,48,1,0,TRUE,6600,75,20,2,1,FALSE,2,male
950,TRUE,white,approve,1,313,252,1,2,TRUE,21022,391,110,1,5,FALSE,2,male
951,TRUE,white,approve,1,200,82,1,1,FALSE,6875,250,61.87,2,1,FALSE,2,male
952,TRUE,white,approve,1,135,56,1,1,FALSE,4666,255,148,1,1,FALSE,2,female
953,FALSE,white,approve,1,151,72,1,0,FALSE,5000,168,37,2,1,FALSE,1,female
954,FALSE,white,approve,1,155,62,1,0,FALSE,5208,215,50,2,1,FALSE,2,male
955,TRUE,white,approve,1,285,115,1,1,FALSE,9617,375,95,1,2,FALSE,2,male
956,FALSE,white,approve,1,162,32,3,0,TRUE,4841,162,15.51,2,2,FALSE,3,male
957,TRUE,white,reject,1,79,43,1,1,FALSE,3564,83,2,2,1,FALSE,2,female
958,TRUE,white,approve,1,135,65,1,2,FALSE,3480,150,13,2,2,FALSE,2,male
959,FALSE,white,approve,1,110,54,1,0,FALSE,3958,137,58,2,1,FALSE,1,female
960,TRUE,white,approve,1,170,110,1,2,FALSE,9166,253,99.8,2,1,FALSE,2,male
961,TRUE,black,reject,1,113,60,1,1,FALSE,2014,125,31,2,6,FALSE,2,male
962,TRUE,hispan,reject,1,93,40,1,0,FALSE,1800,85,4.5,1,6,TRUE,2,male
963,FALSE,white,approve,1,97,58,1,0,FALSE,2695,121,17,1,1,FALSE,2,female
964,FALSE,white,approve,1,91,37,1,1,FALSE,3353,114,8,2,2,FALSE,1,female
965,TRUE,white,approve,1,181,47,1,2,TRUE,2770,278,106,1,1,FALSE,2,male
966,FALSE,white,approve,1,95,44,1,0,FALSE,3650,125,2,2,2,FALSE,2,female
967,FALSE,white,approve,1,142,103,1,0,FALSE,8572,242,146,1,1,FALSE,1,male
968,TRUE,white,approve,1,115,48,1,0,FALSE,4116,220,177,1,1,FALSE,2,male
969,TRUE,hispan,approve,1,396,150,1,1,FALSE,12500,495,96,2,2,FALSE,2,male
970,TRUE,white,approve,1,105,666,1,1,FALSE,2875,165,90,2,1,FALSE,2,male
971,TRUE,white,approve,1,130,54,1,2,FALSE,4483,206,9,1,1,FALSE,2,male
972,FALSE,white,approve,1,132,60,1,0,FALSE,5000,155,3.75,2,2,FALSE,1,female
973,TRUE,white,approve,1,143,63,1,0,FALSE,5225,212,36.55,3,3,FALSE,2,male
974,FALSE,white,approve,1,144,84,1,1,FALSE,3880,160,37,2,3,FALSE,2,female
975,TRUE,white,approve,1,96,41,1,1,FALSE,1625,120,20,2,2,FALSE,2,male
976,FALSE,black,approve,1,140,78,1,0,FALSE,4000,178,50,2,1,FALSE,2,male
977,FALSE,white,approve,1,159,68,1,0,FALSE,3017,212,97,2,5,FALSE,2,male
978,FALSE,white,approve,1,134,60,1,1,FALSE,3658,179,65.4,2,1,FALSE,1,
979,TRUE,white,approve,1,183,91,1,2,FALSE,7600,229,147,1,1,TRUE,2,male
980,TRUE,white,approve,1,166,80,1,0,FALSE,3292,222,48.69,1,1,FALSE,2,male
981,TRUE,white,approve,1,120,34,1,3,TRUE,7485,160,62,2,5,FALSE,1,male
982,FALSE,white,approve,1,111,46,1,0,FALSE,3382,129,45,2,1,FALSE,2,male
983,TRUE,white,approve,1,128,68,1,0,FALSE,2631,142,21.96,1,3,FALSE,2,male
984,TRUE,white,approve,1,169,83,1,0,FALSE,3895,188,45,2,1,FALSE,2,male
985,FALSE,white,approve,1,212,105,1,0,FALSE,7252,235,33,2,1,FALSE,2,male
986,TRUE,black,approve,1,130,48,1,0,FALSE,3908,142,21,2,6,FALSE,2,male
987,FALSE,white,approve,1,73,30,1,1,FALSE,2527,91,47,2,1,FALSE,1,female
988,FALSE,white,reject,1,69,22,1,0,FALSE,2000,107,49,3,2,FALSE,2,male
989,FALSE,white,approve,1,149,53,1,0,FALSE,1829,160,14,2,1,FALSE,2,male
990,FALSE,white,approve,1,100,53,1,0,FALSE,2925,125,58,2,1,FALSE,1,female
991,FALSE,hispan,approve,1,135,65,1,0,FALSE,3762,150,65,2,1,FALSE,2,female
992,FALSE,black,reject,1,104,52,2,0,FALSE,2400,115,32,2,2,TRUE,2,female
993,TRUE,white,reject,1,110,48,1,0,FALSE,2431,116,5,2,6,TRUE,1,male
994,FALSE,white,approve,1,480,240,1,0,FALSE,20233,600,340,2,1,FALSE,1,male
995,FALSE,white,approve,1,150,312,1,4,TRUE,26000,190,58,3,2,FALSE,2,male
996,TRUE,white,approve,1,185,110,1,2,FALSE,7667,210,11,2,1,FALSE,2,male
997,TRUE,white,reject,1,160,120,3,2,FALSE,4912,178,37,3,2,FALSE,3,male
998,TRUE,white,approve,1,240,95,1,0,FALSE,4600,294,37,2,2,FALSE,2,male
999,TRUE,white,approve,1,120,69,1,3,FALSE,4072,255,59,2,5,FALSE,2,male
1000,FALSE,white,approve,1,84,36,1,0,FALSE,2917,120,210,1,1,FALSE,2,female
1001,TRUE,white,approve,1,115,56,1,1,FALSE,3423,170,32.1,1,2,FALSE,2,male
1002,FALSE,white,approve,1,111,64,1,0,FALSE,2927,140,40,2,2,FALSE,2,male
1003,TRUE,white,approve,1,43,91,1,1,FALSE,4960,288,53,1,1,FALSE,2,male
1004,FALSE,white,approve,1,56,30,1,0,FALSE,2507,75,16,2,1,FALSE,1,female
1005,TRUE,white,reject,1,131,69,1,2,FALSE,2500,146,15,2,2,FALSE,2,male
1006,TRUE,white,approve,1,144,68,1,2,TRUE,5746,210,69,1,1,FALSE,2,male
1007,FALSE,hispan,reject,1,65,32,1,0,FALSE,2918,68,15.2,2,5,FALSE,2,female
1008,FALSE,black,approve,1,180,52,2,0,FALSE,3146,189.9,4.4,2,5,TRUE,3,male
1009,TRUE,white,approve,1,289,116,1,1,FALSE,4916,445,161,1,1,FALSE,2,male
1010,TRUE,white,approve,1,235,120,1,0,TRUE,5000,275,7,2,6,FALSE,1,male
1011,TRUE,white,approve,1,91,51,1,1,TRUE,3200,130,52,2,1,FALSE,1,male
1012,TRUE,white,approve,1,242,127,1,0,FALSE,7250,305,180,1,1,FALSE,2,male
1013,TRUE,white,approve,1,70,36,2,1,FALSE,2980,120,3,2,2,FALSE,3,male
1014,TRUE,white,approve,1,143,61,1,2,FALSE,5128,189,40,1,1,FALSE,2,male
1015,TRUE,white,approve,1,187,184,1,4,FALSE,15312,577,627,1,1,FALSE,2,male
1016,TRUE,white,approve,1,160,79,1,2,FALSE,3958,215,24,2,2,FALSE,2,male
1017,TRUE,white,approve,1,140,300,1,0,TRUE,25000,190,388,2,1,FALSE,2,male
1018,TRUE,white,approve,1,170,174,1,2,FALSE,14500,526.8,435.5,2,1,FALSE,2,male
1019,TRUE,white,approve,1,132,50,1,3,FALSE,4000,180,4,1,2,FALSE,2,male
1020,TRUE,white,approve,1,90,49,1,0,FALSE,2083,115,24,2,4,FALSE,1,male
1021,TRUE,white,approve,1,28,35,1,0,FALSE,3016,31,141,2,1,FALSE,1,female
1022,TRUE,white,reject,1,159,56,1,0,FALSE,2473,180,10,2,1,FALSE,2,male
1023,TRUE,white,approve,1,280,125,1,0,FALSE,4940,350,71,2,1,FALSE,2,male
1024,TRUE,white,approve,1,290,135,1,0,FALSE,5334,362,108,1,2,FALSE,2,male
1025,TRUE,white,approve,1,165,87,1,0,FALSE,4334,227,127,2,1,FALSE,2,male
1026,TRUE,white,approve,1,110,52,1,2,FALSE,4358,195,15,1,1,FALSE,2,male
1027,TRUE,white,approve,2,151,120,1,2,TRUE,15771,188,145,1,1,FALSE,2,male
1028,TRUE,white,approve,1,136,65,2,0,TRUE,5400,170,116,2,2,FALSE,3,male
1029,TRUE,white,approve,1,111,57,1,1,FALSE,3399,123,24,2,1,FALSE,2,male
1030,TRUE,white,approve,1,65,29,1,0,FALSE,1000,219.5,164,1,1,FALSE,2,male
1031,TRUE,white,approve,1,348,136,2,1,FALSE,11318,435,1203,2,1,FALSE,3,male
1032,FALSE,white,approve,1,137,72,1,0,FALSE,3333,152,19.3,2,5,FALSE,2,male
1033,TRUE,white,approve,1,120,45,1,2,FALSE,3717,133.5,28.2,1,3,FALSE,2,male
1034,TRUE,white,approve,1,88,48,1,0,FALSE,2058,98,14,2,1,FALSE,1,male
1035,TRUE,white,approve,1,106,35,1,1,FALSE,2493,115.615,18.79,2,1,FALSE,1,male
1036,FALSE,white,approve,1,75,38,2,0,FALSE,2513,130,78.5,2,1,FALSE,3,male
1037,FALSE,white,approve,1,103,51,1,0,FALSE,4354,114,17.1,2,2,FALSE,2,male
1038,FALSE,white,approve,1,142,58,1,0,FALSE,2407,217,19,2,1,FALSE,2,male
1039,FALSE,black,approve,1,98,60,1,1,FALSE,2430,130,54.8,1,1,FALSE,2,
1040,TRUE,white,approve,1,173,98,1,1,FALSE,4000,188,24,2,1,FALSE,2,female
1041,FALSE,white,approve,1,112,42,1,1,FALSE,3541,174,94,3,5,FALSE,2,female
1042,FALSE,white,approve,1,162,90,1,0,FALSE,3975,180,65,2,1,FALSE,2,male
1043,TRUE,white,approve,1,150,131,1,3,FALSE,10166,415,443,2,3,FALSE,2,male
1044,TRUE,hispan,approve,1,135,42,3,0,FALSE,4483,150,18.2,2,1,FALSE,3,male
1045,TRUE,white,approve,1,150,75,1,2,FALSE,4521,230,15,1,1,FALSE,1,male
1046,FALSE,black,approve,1,168,56,1,0,FALSE,2679,179,12,2,1,FALSE,2,male
1047,TRUE,white,approve,1,117,54,1,2,FALSE,3300,175,25,1,1,FALSE,2,male
1048,TRUE,white,reject,2,155,120,2,1,TRUE,10000,180,30,3,2,FALSE,3,male
1049,TRUE,white,approve,1,115,55,1,0,FALSE,2400,144,36,2,1,FALSE,1,male
1050,FALSE,black,approve,1,83,35,1,0,FALSE,2917,83,0.76,2,1,FALSE,1,female
1051,TRUE,white,approve,1,124,54,1,3,FALSE,4342,155,41,2,1,FALSE,2,male
1052,TRUE,white,approve,1,140,62,1,2,FALSE,3601,220,100,1,1,FALSE,2,male
1053,FALSE,white,approve,1,132,74,1,0,FALSE,3166,165,8,1,1,FALSE,2,female
1054,TRUE,white,approve,1,235,110,1,2,FALSE,9167,650,55,1,1,TRUE,2,male
1055,TRUE,white,approve,1,135,157,1,0,FALSE,13083,192,339,2,2,FALSE,2,male
1056,TRUE,black,approve,1,248,141,1,1,FALSE,8724,310,51,2,6,FALSE,2,male
1057,TRUE,white,approve,1,336,143,1,2,FALSE,7874,420,81,2,2,FALSE,2,male
1058,FALSE,white,approve,1,112,39,3,0,FALSE,3209,140,135,2,2,FALSE,1,female
1059,TRUE,white,approve,1,155,71,1,2,FALSE,5908,287,64,1,1,FALSE,2,male
1060,TRUE,white,approve,1,132,51,1,1,FALSE,4333,165,84.52,2,1,FALSE,2,female
1061,TRUE,white,approve,1,239,72,1,0,TRUE,2732,260,63,2,2,FALSE,1,male
1062,FALSE,white,reject,1,96,48,1,0,FALSE,4083,120,52,2,2,FALSE,1,male
1063,TRUE,white,approve,1,300,180,1,7,FALSE,15000,430,273,2,1,FALSE,1,male
1064,TRUE,white,approve,1,137,56,1,0,FALSE,2600,152,27,2,5,FALSE,2,female
1065,TRUE,white,approve,1,376,211,1,1,TRUE,8666,470,445.9,1,6,FALSE,2,male
1066,FALSE,white,approve,1,130,59,1,0,FALSE,4917,130,9.6,4,2,TRUE,1,male
1067,TRUE,black,reject,1,180,77,1,2,FALSE,3785,240,102,1,5,FALSE,2,male
1068,TRUE,black,approve,1,128,56,1,3,FALSE,2654,142,22,1,5,FALSE,2,male
1069,TRUE,hispan,approve,1,65,24,1,2,FALSE,2750,165,108.8,2,2,FALSE,2,
1070,TRUE,white,approve,1,102,49,1,3,FALSE,4072,170,4,1,1,FALSE,2,male
1071,TRUE,white,approve,1,113,48,1,0,FALSE,1970,146,53,2,1,FALSE,2,male
1072,TRUE,black,approve,1,144,72,1,1,FALSE,4788,175,24,2,1,FALSE,2,male
1073,FALSE,white,approve,1,204,77,2,0,FALSE,7376,260,19,1,3,FALSE,3,female
1074,TRUE,black,approve,1,113,51,1,0,FALSE,4241,125,29,2,1,FALSE,2,female
1075,TRUE,white,approve,1,412,153,1,1,FALSE,10000,515,124,2,1,FALSE,2,male
1076,FALSE,white,approve,1,179,78,3,0,FALSE,3584,223,68,2,5,FALSE,3,female
1077,TRUE,white,approve,1,130,108,1,0,FALSE,5917,261,104,1,1,FALSE,2,male
1078,TRUE,white,approve,1,138,57,1,0,FALSE,4471,146,20,2,1,TRUE,2,male
1079,TRUE,white,approve,1,130,86,1,0,FALSE,4750,163,192,2,1,FALSE,1,male
1080,TRUE,white,approve,1,184,96,1,0,TRUE,5818,245,39,2,5,TRUE,1,male
1081,FALSE,black,approve,1,116,71,1,0,TRUE,5833,144,33,3,2,FALSE,2,male
1082,TRUE,white,approve,1,203,101,1,0,FALSE,6158,226,26,3,5,FALSE,2,male
1083,TRUE,white,approve,1,200,107,1,0,TRUE,7250,250,74,1,5,FALSE,2,male
1084,TRUE,white,reject,1,110,29,1,0,FALSE,4333,180,85,1,2,FALSE,2,female
1085,FALSE,white,approve,1,67,30,1,0,FALSE,2500,74,19.8,2,1,FALSE,2,female
1086,FALSE,black,approve,1,145,54,1,0,FALSE,2170,150,50,2,2,FALSE,2,female
1087,TRUE,white,approve,1,137,122,1,2,FALSE,3250,195,14,1,1,FALSE,2,male
1088,TRUE,white,approve,1,114,48,1,1,FALSE,4796,119.5,9,2,1,TRUE,2,male
1089,FALSE,white,approve,1,119,65,2,0,FALSE,5389,132,27,2,1,FALSE,1,female
1090,TRUE,white,approve,1,126,182,2,0,FALSE,10833,168,62,1,2,FALSE,3,male
1091,TRUE,white,approve,1,132,60,1,0,FALSE,2362,146.5,27.7,2,2,FALSE,2,
1092,FALSE,white,approve,1,185,110,1,0,FALSE,9167,275,25,2,6,FALSE,1,female
1093,TRUE,white,approve,1,152,100,1,2,FALSE,7215,250,24.6,1,3,FALSE,2,male
1094,TRUE,black,reject,1,115,43,2,0,FALSE,2000,144,5,2,1,FALSE,3,male
1095,FALSE,white,approve,1,117,69,1,1,FALSE,4384,130,32,2,1,FALSE,2,male
1096,FALSE,white,approve,1,98,35,1,0,FALSE,2935,146,30,2,1,FALSE,2,male
1097,TRUE,white,reject,1,104,32,1,2,FALSE,2540,130,31,2,6,TRUE,2,male
1098,FALSE,black,approve,1,71,34,1,0,FALSE,2833,79,16,2,6,FALSE,1,male
1099,TRUE,white,approve,1,490,796,1,0,FALSE,63337,1535,1600,2,5,FALSE,2,male
1100,TRUE,white,approve,1,88,40,1,0,TRUE,1900,110,24,2,1,FALSE,1,male
1101,TRUE,white,approve,1,182,139,1,1,TRUE,9833,282,121,2,1,FALSE,2,male
1102,FALSE,white,approve,1,114,52,1,0,FALSE,1699,124,9,2,1,FALSE,2,male
1103,TRUE,white,approve,1,108,104,1,0,TRUE,8706,156,89,1,3,FALSE,2,male
1104,TRUE,white,approve,1,70,110,1,1,TRUE,5503,90,172,1,1,FALSE,1,male
1105,TRUE,white,approve,1,90,41,1,3,FALSE,2855,101,17,2,1,FALSE,2,male
1106,TRUE,white,approve,1,160,79,1,2,FALSE,6650,310,108,1,2,FALSE,2,male
1107,TRUE,white,approve,1,130,55,1,1,FALSE,2493,156,33,1,2,FALSE,2,male
1108,TRUE,white,approve,1,160,71,1,1,TRUE,5250,256,122,4,1,FALSE,3,male
1109,TRUE,white,approve,1,100,58,1,0,FALSE,3016,125,31.4,2,1,FALSE,2,male
1110,TRUE,white,approve,1,176,85,4,2,TRUE,2500,220,46,2,1,FALSE,3,male
1111,FALSE,hispan,reject,1,161,22,3,3,FALSE,1830,99,3.204,2,4,FALSE,3,female
1112,FALSE,white,approve,1,71,49,1,0,FALSE,4160,116.5,81.63,2,1,FALSE,1,female
1113,TRUE,black,reject,1,173,52,2,3,FALSE,2647,185,11,2,1,FALSE,3,male
1114,FALSE,white,reject,1,46,28,1,0,FALSE,2378,61,9,1,2,FALSE,1,female
1115,TRUE,white,approve,1,108,66,1,0,FALSE,3159,138,38,2,2,FALSE,2,female
1116,FALSE,hispan,approve,1,78,666,1,0,FALSE,1937,86,10,2,1,FALSE,1,female
1117,TRUE,white,approve,1,158,69,3,1,FALSE,4554,210,42,2,6,TRUE,3,male
1118,FALSE,white,approve,1,90,45,1,0,FALSE,3750,123,16,2,5,FALSE,1,female
1119,TRUE,white,approve,1,140,82,1,2,TRUE,6862,175,53,2,1,FALSE,2,male
1120,FALSE,white,approve,1,45,21,1,0,FALSE,1776,51,7,2,4,FALSE,1,male
1121,TRUE,white,approve,1,123,60,1,0,FALSE,2613,137,23,2,6,FALSE,2,male
1122,TRUE,white,approve,1,187,144,1,0,FALSE,7500,235,45.58,2,1,FALSE,2,male
1123,TRUE,white,approve,1,187,91,1,1,FALSE,4960,288,53,1,1,FALSE,2,male
1124,TRUE,white,approve,1,74,38,1,3,FALSE,3173,78,40,2,1,FALSE,2,male
1125,FALSE,white,approve,1,177,89,1,0,FALSE,2438,197,116,2,1,FALSE,2,male
1126,TRUE,white,approve,1,125,71,1,2,FALSE,2583,226,132,2,1,FALSE,2,male
1127,TRUE,white,approve,1,160,59,1,0,FALSE,2499,188,50,1,2,FALSE,2,male
1128,TRUE,black,reject,1,152,43,3,1,FALSE,3523,160,44,2,5,FALSE,3,male
1129,TRUE,white,approve,1,126,48,1,2,FALSE,3083,241,28,1,1,FALSE,2,male
1130,TRUE,white,approve,1,280,167,1,1,TRUE,13916,350,106,3,1,FALSE,2,male
1131,FALSE,white,approve,1,88,21,1,0,TRUE,10000,109.9,67.1,2,1,FALSE,1,male
1132,TRUE,white,approve,1,121,51,1,2,FALSE,4330,134,17,2,1,FALSE,2,male
1133,TRUE,black,approve,1,240,105,1,2,FALSE,5434,300,24.61,1,3,FALSE,2,male
1134,TRUE,white,approve,1,105,47,1,2,FALSE,1776,230,12.3,3,1,FALSE,2,male
1135,TRUE,white,approve,1,259,131,1,0,FALSE,6333,288,31,2,2,FALSE,2,male
1136,TRUE,white,approve,1,187,107,1,0,FALSE,2625,218,29,2,2,FALSE,2,male
1137,TRUE,white,approve,1,228,101,1,0,FALSE,9083,285,159.8,1,1,FALSE,2,male
1138,FALSE,white,approve,1,308,158,1,0,FALSE,8750,385,527,1,1,FALSE,2,male
1139,TRUE,white,approve,1,95,57,1,3,FALSE,2666,190,3.3,1,5,FALSE,2,male
1140,TRUE,white,reject,1,105,67,1,0,TRUE,5500,151,3,1,3,FALSE,1,female
1141,TRUE,white,approve,1,130,33,1,0,FALSE,2423,175,72,2,2,FALSE,1,female
1142,FALSE,white,approve,1,116,46,1,0,FALSE,3813,129,26,2,1,FALSE,1,female
1143,FALSE,white,approve,1,64,49,1,0,FALSE,4003,79,55,2,1,FALSE,1,male
1144,TRUE,white,approve,1,94,56,1,0,FALSE,3699,195,37,1,2,FALSE,2,male
1145,FALSE,white,approve,1,85,100,1,0,FALSE,2707,120,165,2,1,FALSE,1,female
1146,TRUE,white,approve,1,146,50,1,1,FALSE,3074,160,36,2,1,FALSE,2,male
1147,TRUE,white,approve,1,165,138,1,2,FALSE,8333,316.5,100.2,1,1,FALSE,2,male
1148,FALSE,white,approve,1,180,84,2,0,FALSE,3335,225,54,2,1,FALSE,3,male
1149,TRUE,hispan,reject,1,67,72,1,1,FALSE,3875,96,38,2,1,FALSE,1,male
1150,FALSE,white,approve,1,80,53,1,0,FALSE,4213,125,107,2,1,FALSE,2,female
1151,TRUE,white,approve,1,228,123,2,2,FALSE,4532,285,209,2,1,FALSE,3,male
1152,TRUE,hispan,approve,1,98,50,1,1,FALSE,2264,163,95,2,2,FALSE,2,female
1153,TRUE,white,approve,1,180,77,1,3,FALSE,5463,275,18,1,2,FALSE,2,male
1154,TRUE,hispan,approve,1,270,116,1,2,FALSE,7965,360,168.3,1,1,FALSE,2,male
1155,TRUE,white,approve,1,288,105,1,0,FALSE,6750,320,241,1,3,FALSE,2,male
1156,TRUE,white,reject,1,100,56,1,0,FALSE,3000,112,13,2,5,FALSE,1,male
1157,TRUE,white,approve,1,132,73,1,1,FALSE,3321,132,3.35,2,1,FALSE,2,male
1158,TRUE,white,approve,1,200,101,1,3,FALSE,5167,250,27,1,5,FALSE,2,male
1159,FALSE,white,approve,1,81,58,1,1,FALSE,4723,101,10,1,6,FALSE,2,female
1160,TRUE,white,approve,1,170,70,1,1,FALSE,5678,255,37,1,1,FALSE,2,male
1161,FALSE,white,approve,1,61,41,1,0,FALSE,3445,68,4,2,1,FALSE,1,female
1162,FALSE,white,approve,1,61,37,1,0,FALSE,3056,76,44,2,5,FALSE,1,female
